name,address,website,has_website,phone_number,business_type,reviews_count,reviews_average,latitude,longitude,keyword,category,searched_zipcode,email_1,email_2,email_3,all_emails,facebook,instagram,email_found,scrape_status
North Italia,"2301 N Akard St Ste 280, Dallas, TX 75201",https://northitalia.com,Yes,(972) 619-3770,,401.0,1.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/NorthItalia,https://www.instagram.com/eatnorthitalia,No,no_contact_found
Piggie Pies Pizza,"3707 Greenville Ave, Dallas, TX 75206",https://piggiepiespizza.com,Yes,(214) 821-6465,,291.0,1.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Broadway Pizza,"700 N Pearl St n104, Dallas, TX 75201",https://broadwaypizzadallas.com,Yes,(214) 720-2221,,4.0,7.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Lovers Pizza & Pasta,"6434 E Mockingbird Ln #113, Dallas, TX 75214",https://loverspizzapasta.com,Yes,(214) 823-2262,,8.0,32.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Pizza Inn,"4304 Live Oak St, Dallas, TX 75204",https://pizzainn.com,Yes,(214) 826-8855,,7.0,67.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cicis Pizza,"4800 Columbia Ave Ste 102, Dallas, TX 75226",https://cicis.com,Yes,(214) 370-3404,,39.0,1.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Brother's Pizza & Pasta,"10455 N Central Expy #104, Dallas, TX 75230",https://brothersdallas.com,Yes,(469) 708-4187,,6.0,78.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
CiboDivino Marketplace,"1868 Sylvan Ave d100, Dallas, TX 75208",https://cibodivinomkt.com,Yes,(214) 653-2426,,7.0,51.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,info@cibodivinomkt.com,,,info@cibodivinomkt.com,https://www.facebook.com/pages/CiboDivino-Marketplace/1509983099248858,https://instagram.com/cibodivinomkt/,Yes,found_homepage
Olivellas Pizza and Wine,"6465 E Mockingbird Ln #525, Dallas, TX 75214",https://olivellas.com,Yes,(469) 730-2626,,9.0,58.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/OlivellasDallas/,https://www.instagram.com/olivellasdallas/,No,no_contact_found
Chicago Pizza Dallas,"3701 W Northwest Hwy suite 309, Dallas, TX 75220",https://chicagopizzaandpastatx.com,Yes,(469) 310-1515,,5.0,43.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Ravenna Italian Grille & Bar,"115 S Field St, Dallas, TX 75202",https://ravennadallas.com,Yes,(214) 744-9333,,163.0,1.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/Ravenna-Italian-Grille-Bar-558828070832360/?ref=br_rs,https://www.instagram.com/ravennadallas/channel/,No,no_contact_found
Pizza Hut,"603 S Tyler St Suite 100, Dallas, TX 75208",https://locations.pizzahut.com,Yes,(214) 948-2001,,5.0,43.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Social Pie,"5855 Maple Ave, Dallas, TX 75235",https://socialpie.kitchen,Yes,(469) 930-4483,,161.0,1.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/socialpiedallas/,https://www.instagram.com/socialpiedallas/,No,no_contact_found
Olivellas Pizza and Wine,"3406 McFarlin Blvd, Dallas, TX 75205",https://olivellas.com,Yes,(214) 528-7070,,7.0,46.0,32.8070815,-96.9404291,pizza restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/OlivellasDallas/,https://www.instagram.com/olivellasdallas/,No,no_contact_found
Pizza Hut,"3233 Fort Worth Ave, Dallas, TX 75211",https://locations.pizzahut.com,Yes,(214) 339-2158,,6.0,92.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Marco's Pizza,"921 W Commerce St, Dallas, TX 75208",https://marcos.com,Yes,,,1.0,1.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/MarcosPizza/,https://www.instagram.com/marcospizza/,No,no_contact_found
Pizza Hut,"2110 E Ledbetter Dr, Dallas, TX 75216",https://locations.pizzahut.com,Yes,(214) 376-3337,,6.0,75.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Pizza Hut,"222 Continental Ave, Dallas, TX 75207",https://locations.pizzahut.com,Yes,(972) 925-0630,,4.0,35.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Zalat Pizza,"2519 N Fitzhugh Ave, Dallas, TX 75204",https://zalatpizza.com,Yes,(214) 370-9786,,208.0,2.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/zalatpizza/,https://www.instagram.com/zalatpizza,No,no_contact_found
Pizza Hut,"2248 W Illinois Ave, Dallas, TX 75224",https://locations.pizzahut.com,Yes,(214) 330-1300,,3.0,63.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Domino's Pizza,"940 N Riverfront Blvd, Dallas, TX 75207",https://dominos.com,Yes,(469) 480-3030,,1.0,41.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Little Caesars Pizza,"3200 S Lancaster Rd, Dallas, TX 75216",https://littlecaesars.com,Yes,(214) 374-5500,,4.0,45.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Domino's Pizza,"4880 Sunnyvale St #2714, Dallas, TX 75216",https://dominos.com,Yes,(214) 376-6060,,5.0,76.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Pizza Hut,"4787 Vista Wood Blvd Suite 110, Dallas, TX 75232",https://locations.pizzahut.com,Yes,(214) 375-0005,,0.0,78.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Domino's Pizza,"1050 N Westmoreland Rd Ste 110, Dallas, TX 75211",https://dominos.com,Yes,(214) 333-2371,,2.0,75.0,32.7496853,-96.9812057,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Domino's Pizza,"2180 Robert B Cullum Blvd, Dallas, TX 75210",https://dominos.com,Yes,(972) 707-1666,,1.0,36.0,32.7698286,-96.9000781,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Elliott Pizza,"4817 Ross Ave, Dallas, TX 75204",https://saquic-taco.square.site,Yes,(972) 467-0674,,8.0,6.0,32.7698286,-96.9000781,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Greenville Avenue Pizza Company,"1923 Greenville Ave, Dallas, TX 75206",https://gapc.co,Yes,(214) 826-5404,,393.0,2.0,32.7698286,-96.9000781,pizza delivery,Food & Restaurant,75203,contactus@gapco.pizza,,,contactus@gapco.pizza,https://www.facebook.com/GreenvilleAvenuePizzaCompany,https://www.instagram.com/greenvilleavenuepizzacompany,Yes,found_subpage
Papa Johns Pizza,"3206 W Davis St, Dallas, TX 75211",https://locations.papajohns.com,Yes,(214) 467-2222,,3.0,23.0,32.7492793,-97.0173122,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/papajohnsus,https://www.instagram.com/papajohns/,No,no_contact_found
Little Caesars Pizza,"655 W Illinois Ave, Dallas, TX 75224",https://littlecaesars.com,Yes,(214) 941-8700,,1.0,30.0,32.7492793,-97.0173122,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Domino's Pizza,"1111 W Ledbetter Dr Ste 450, Dallas, TX 75224",https://dominos.com,Yes,(469) 320-9555,,8.0,29.0,32.6919391,-96.9862626,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cicis Pizza To Go,"3420 W Illinois Ave, Dallas, TX 75211",https://cicis.com,Yes,(214) 467-3800,,6.0,21.0,32.719382,-97.0195485,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Pizza Hut,"4540 Ross Ave Suite 130, Dallas, TX 75204",https://locations.pizzahut.com,Yes,(214) 827-1177,,6.0,60.0,32.8233879,-96.9340484,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Domino's Pizza,"2615 Oak Lawn Ave, Dallas, TX 75219",https://dominos.com,Yes,(214) 520-7100,,4.0,47.0,32.8233879,-96.9340484,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cicis Pizza,"4398 Dallas Fort Worth Turnpike, Dallas, TX 75211",https://cicis.com,Yes,(214) 337-6624,,96.0,1.0,32.7630595,-97.0428778,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Domino's Pizza,"2419 W Illinois Ave, Dallas, TX 75211",https://dominos.com,Yes,(214) 330-4883,,6.0,59.0,32.7630595,-97.0428778,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Papa Johns Pizza,"3501 McKinney Ave, Dallas, TX 75204",https://locations.papajohns.com,Yes,(214) 219-7272,,9.0,45.0,32.8067667,-96.9427822,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/papajohnsus,https://www.instagram.com/papajohns/,No,no_contact_found
Domino's Pizza,"4420 Gaston Ave, Dallas, TX 75246",https://dominos.com,Yes,(214) 828-9090,,7.0,76.0,32.8067667,-96.9427822,pizza delivery,Food & Restaurant,75203,,,,,,,No,no_contact_found
Pizza Hut,"2261 Singleton Blvd Suite 108, Dallas, TX 75212",https://locations.pizzahut.com,Yes,(214) 905-1129,,3.0,45.0,32.8067667,-96.9427822,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
Pizza Hut,"3439 Oak Lawn Ave, Dallas, TX 75219",https://locations.pizzahut.com,Yes,(214) 522-1414,,4.0,48.0,32.8067667,-96.9427822,pizza delivery,Food & Restaurant,75203,,,,,https://www.facebook.com/PizzaHut,https://www.instagram.com/pizzahut/?hl=en,No,no_contact_found
PANE NOSTRO,"508 W Seventh St, Dallas, TX 75208",https://pane-nostro.com,Yes,(214) 425-3280,,2.0,10.0,32.7434019,-96.9095334,Italian restaurant,Food & Restaurant,75203,admin@pane-nostro.com,,,admin@pane-nostro.com,https://www.facebook.com/panenostrotx,https://www.instagram.com/panenostrotx/,Yes,found_homepage
La Stella Cucina Verace,"2330 Flora St #150, Dallas, TX 75201",https://lastellatx.com,Yes,(469) 663-7800,,542.0,2.0,32.789528,-96.8698334,Italian restaurant,Food & Restaurant,75203,management@lastellatx.com,,,management@lastellatx.com,https://www.facebook.com/LaStellaDallas/,https://www.instagram.com/lastelladallas/,Yes,found_homepage
Enoteca Italia,"3102 Oak Lawn Ave #116, Dallas, TX 75219",https://enotecaitaliadallas.com,Yes,(972) 685-2112,,8.0,85.0,32.8087154,-96.8798963,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Due' Cucina Italian restaurant - Lakewood,"1900 Abrams Pkwy, Dallas, TX 75214",https://duecucina.com,Yes,(214) 242-9489,,9.0,98.0,32.8128493,-96.8246099,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Ari's Pantry,"1307 1/2 W Davis St, Dallas, TX 75208",https://arispantry.com,Yes,(214) 884-8336,,2.0,6.0,32.7484173,-96.9005633,Italian restaurant,Food & Restaurant,75203,info@arispantry.com,,,info@arispantry.com,https://www.facebook.com/ChefArieh,https://www.instagram.com/arispantry/,Yes,found_homepage
Monarch Restaurant,"1401 Elm St 49th Floor, Dallas, TX 75201",https://monarchrestaurants.com,Yes,(214) 945-2222,,722.0,1.0,32.7484173,-96.9005633,Italian restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/monarchrestaurants/,https://www.instagram.com/monarchrestaurants/,No,no_contact_found
The Sicilian Butcher,"5225 Belt Line Rd Suite 240, Dallas, TX 75254",https://thesicilianbutcher.com,Yes,(972) 364-7741,,182.0,1.0,32.9545595,-96.8897949,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Saint Rocco's New York Italian,"3011 Gulden Ln #100, Dallas, TX 75212",https://saintroccosdallas.com,Yes,(469) 320-9707,,710.0,1.0,32.749796,-96.9169994,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Terilli's Restaurant,"2815 Greenville Ave, Dallas, TX 75206",https://terillis.com,Yes,(214) 827-3993,,802.0,1.0,32.8230388,-96.8425067,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Cremona Bistro Italian Kitchen,"2704 Worthington St, Dallas, TX 75204",https://cremonabistro.com,Yes,(214) 871-1115,,2.0,69.0,32.8230388,-96.8425067,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Dolce Riviera,"2950 N Harwood St #115, Dallas, TX 75201",https://dolceriviera.com,Yes,(469) 458-6623,,17.0,1.0,32.78262,-96.8575028,Italian restaurant,Food & Restaurant,75203,hello@dolceriviera.com,,,hello@dolceriviera.com,http://facebook.com/dolcerivieradal,http://www.instagram.com/dolcerivieradal,Yes,found_subpage
Avanti Restaurant,"2720 McKinney Ave, Dallas, TX 75204",https://avantirestaurants.com,Yes,(214) 871-4955,,7.0,75.0,32.78262,-96.8575028,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Ari's Pantry - Downtown,"1800 Main St Suite 124, Dallas, TX 75201",https://arispantry.com,Yes,(972) 707-1150,,8.0,5.0,32.78262,-96.8575028,Italian restaurant,Food & Restaurant,75203,info@arispantry.com,,,info@arispantry.com,https://www.facebook.com/ChefArieh,https://www.instagram.com/arispantry/,Yes,found_homepage
Urbano Cafe,"1410 N Fitzhugh Ave, Dallas, TX 75204",https://urbanodallas.com,Yes,(214) 823-8550,,3.0,27.0,32.78262,-96.8575028,Italian restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/UrbanoCafe,https://www.instagram.com/urbanocafe,No,no_contact_found
The Charles,"1632 Market Center Blvd, Dallas, TX 75207",https://thecharlesdallas.com,Yes,(469) 917-9000,,3.0,83.0,32.7929297,-96.8939483,Italian restaurant,Food & Restaurant,75203,reservations@thecharlesdallas.com,,,reservations@thecharlesdallas.com,https://www.facebook.com/thecharlesdallas,https://www.instagram.com/thecharlesdallas,Yes,found_homepage
Ospi Dallas,"1621 Oak Lawn Ave ste b, Dallas, TX 75207",https://ospi.com,Yes,(214) 484-2842,,,,32.7929297,-96.8939483,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Olive Garden Italian Restaurant,"3351 Cyn Blf Blvd, Dallas, TX 75211",https://olivegarden.com,Yes,(214) 333-1927,,365.0,3.0,32.7665844,-96.9470664,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Campisi's,"5610 E Mockingbird Ln, Dallas, TX 75206",https://campisis.us,Yes,(214) 827-0355,,759.0,2.0,32.8362356,-96.8437728,Italian restaurant,Food & Restaurant,75203,cater@campisis.us,,,cater@campisis.us,https://www.facebook.com/CampisisRestaurants,https://www.instagram.com/campisisrestaurants/,Yes,found_homepage
il Bracco,"8416 Preston Center Plaza, Dallas, TX 75225",https://ilbraccorestaurant.com,Yes,(214) 361-0100,,5.0,81.0,32.8362356,-96.8437728,Italian restaurant,Food & Restaurant,75203,postoak@ilbraccorestaurant.com,,,postoak@ilbraccorestaurant.com,https://www.facebook.com/ilbraccopostoak,https://www.instagram.com/ilbraccopostoak,Yes,found_subpage
Carbone Dallas,"1617 Hi Line Dr Ste 395, Dallas, TX 75207",https://carbonedallas.com,Yes,(469) 290-6009,,4.0,95.0,32.7957359,-96.8924256,Italian restaurant,Food & Restaurant,75203,reservations@carbonedallas.com,,,reservations@carbonedallas.com,https://www.facebook.com/majorfoodgroup,https://www.instagram.com/carbonerestaurants/,Yes,found_homepage
CiboDivino Centro,"2001 Bryan St #100, Dallas, TX 75201",https://cibodivinomkt.com,Yes,(214) 214-8466,,0.0,4.0,32.7957359,-96.8924256,Italian restaurant,Food & Restaurant,75203,info@cibodivinomkt.com,,,info@cibodivinomkt.com,https://www.facebook.com/pages/CiboDivino-Marketplace/1509983099248858,https://instagram.com/cibodivinomkt/,Yes,found_homepage
Via Triozzi,"1806 Greenville Ave Suite 120, Dallas, TX 75206",https://viatriozzi.com,Yes,(469) 897-5679,,4.0,30.0,32.8124527,-96.842109,Italian restaurant,Food & Restaurant,75203,ciao@viatriozzi.com,meredith@gopl8ted.com,,ciao@viatriozzi.com | meredith@gopl8ted.com,,,Yes,found_homepage
The Saint - Design District,"1000 N Riverfront Blvd, Dallas, TX 75207",https://thesaintdallas.com,Yes,(214) 258-6152,,3.0,44.0,32.7865817,-96.8894221,Italian restaurant,Food & Restaurant,75203,caleb@hooperhc.com,sergio@hooperhc.com,clark@hooperhc.com,caleb@hooperhc.com | sergio@hooperhc.com | clark@hooperhc.com | carlon@hooperhc.com | alison@lindseymillerpr.com,,https://www.instagram.com/thesaintdallas/?hl=en,Yes,found_subpage
Vino,"1617 Hi Line Dr, Dallas, TX 75207",https://vino.carbonedallas.com,Yes,(469) 290-6009,,8.0,22.0,32.7865817,-96.8894221,Italian restaurant,Food & Restaurant,75203,reservations@carbonevino.com,,,reservations@carbonevino.com,,,Yes,found_homepage
Taverna,"3312 Knox St, Dallas, TX 75205",https://tavernabylombardi.com,Yes,(214) 520-9933,,225.0,1.0,32.7865817,-96.8894221,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Il Pastaio di Eataly,"8687 N Central Expy #2172, Dallas, TX 75225",https://eataly.com,Yes,(469) 759-2800,,9.0,33.0,32.8681017,-96.8469529,Italian restaurant,Food & Restaurant,75203,media@eataly.com,guestrelations@eataly.com,lascuola@eataly.com,media@eataly.com | guestrelations@eataly.com | lascuola@eataly.com | privatedining@eataly.com | nyc.donations@eataly.com | dt-guestrelations@eataly.com | dt-privatedining@eataly.com | foodiversita@eataly.com | ny-catering@eataly.com | bostonguestrelations@eataly.com | boston.lascuola@eataly.com | bostoncatering@eataly.com | boston.privatedining@eataly.com | guestrelationschi@eataly.com | chilascuola@eataly.com | chiprivatedining@eataly.com | eda.guestrelations@eataly.com | eda-lascuola@eataly.com | esv-guestrelations@eataly.com | esv-scuola@eataly.com | esv-events@eataly.com | elv.guestrelations@eataly.com | groupdining@parkmgm.com | elv.events@eataly.com | la-guestrelations@eataly.com | la.lascuola@eataly.com | la.donations@eataly.com | soho-guestrelations@eataly.com | esh-guestrelations@eataly.com | eav.guestrelations@eataly.com | eav.lascuola@eataly.com | eav.privatedining@eataly.com | eav.catering@eataly.com | ekp-guestrelations@eataly.com | ewp.guestrelations@eataly.com | ewp-scuola@eataly.com | wpb.privatedining@eataly.com | customerservice@eataly.com | elv.donations@eataly.com | la.events@eataly.com | ewp-guestrelations@eataly.com,,,Yes,found_subpage
Gallo Nero Italian Bistro,"1905 Greenville Ave, Dallas, TX 75206",https://gallonerodallastx.com,Yes,(972) 598-0800,,4.0,54.0,32.8136704,-96.8426204,Italian restaurant,Food & Restaurant,75203,gallonerodallas1905@gmail.com,,,gallonerodallas1905@gmail.com,https://www.facebook.com/260378447164699,https://www.instagram.com/gallo_nero_dallas,Yes,found_homepage
Parrino's,"300 Reunion Blvd, Dallas, TX 75207",https://hyatt.com,Yes,(214) 712-7144,,2.0,9.0,32.7757534,-96.8816267,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Holy Ravioli,"4337 Lovers Ln, Dallas, TX 75225",https://holyravioli.com,Yes,(214) 696-3993,,4.0,5.0,32.8509,-96.8815795,Italian restaurant,Food & Restaurant,75203,,,,,http://www.facebook.com/holy-ravioli-364713525625,http://www.instagram.com/theholyravioli/,No,no_contact_found
Scalini's Pizza & Pasta,"2021 Abrams Rd, Dallas, TX 75214",https://scalinisdallas.com,Yes,(214) 821-8088,,6.0,85.0,32.8146431,-96.8253131,Italian restaurant,Food & Restaurant,75203,info@scalinisdallas.com,,,info@scalinisdallas.com,https://www.facebook.com/scalinisdallas,,Yes,found_homepage
Panevino Osteria,"5000 Belt Line Rd #300, Dallas, TX 75254",https://panevinoosteria.com,Yes,(469) 677-1536,,9.0,83.0,32.9535136,-96.8970175,Italian restaurant,Food & Restaurant,75203,panevinoaddisontx@gmail.com,,,panevinoaddisontx@gmail.com,https://www.facebook.com/319462985473451,,Yes,found_homepage
Barsotti's,"4208 Oak Lawn Ave, Dallas, TX 75219",https://barsottis-dallas.com,Yes,(214) 522-4208,,9.0,40.0,32.7971039,-96.8913305,Italian restaurant,Food & Restaurant,75203,info@barsottis-dallas.com,,,info@barsottis-dallas.com,,https://www.instagram.com/barsottisdallas/,Yes,found_homepage
Kenny's Italian Kitchen,"5100 Belt Line Rd #764, Dallas, TX 75254",https://kennysitalian.com,Yes,(972) 661-9380,,719.0,2.0,32.9522166,-96.891742,Italian restaurant,Food & Restaurant,75203,e.mardeda@kennysfood.com,,,e.mardeda@kennysfood.com,https://www.facebook.com/KennysItalian/,https://www.instagram.com/kennysrestaurantgroup/,Yes,found_subpage
Ari's Pantry - Trinity Groves,"3011 Gulden Ln Suite 119, Dallas, TX 75212",https://arispantry.com,Yes,(214) 884-8359,,4.0,1.0,32.7876235,-96.870807,Italian restaurant,Food & Restaurant,75203,info@arispantry.com,,,info@arispantry.com,https://www.facebook.com/ChefArieh,https://www.instagram.com/arispantry/,Yes,found_homepage
Two Guys From Italy,"11637 Webb Chapel Rd, Dallas, TX 75229",https://twoguysfromitalyrestaurant.com,Yes,(972) 247-6814,,759.0,2.0,32.9080703,-96.9448387,Italian restaurant,Food & Restaurant,75203,twoguysfromitalydallas@gmail.com,,,twoguysfromitalydallas@gmail.com,https://www.facebook.com/twoguysfromitalyrestaurant,,Yes,found_homepage
Alfonso's,"718 N Buckner Blvd #222, Dallas, TX 75218",https://alfonsositalianrestaurant.com,Yes,(214) 327-7777,,9.0,42.0,32.846518,-96.7831728,Italian restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Eataly Dallas,"8687 N Central Expy #2172, Dallas, TX 75225",https://eataly.com,Yes,(469) 759-2800,,332.0,4.0,32.8682073,-96.847738,Italian restaurant,Food & Restaurant,75203,media@eataly.com,guestrelations@eataly.com,lascuola@eataly.com,media@eataly.com | guestrelations@eataly.com | lascuola@eataly.com | privatedining@eataly.com | nyc.donations@eataly.com | dt-guestrelations@eataly.com | dt-privatedining@eataly.com | foodiversita@eataly.com | ny-catering@eataly.com | bostonguestrelations@eataly.com | boston.lascuola@eataly.com | bostoncatering@eataly.com | boston.privatedining@eataly.com | guestrelationschi@eataly.com | chilascuola@eataly.com | chiprivatedining@eataly.com | eda.guestrelations@eataly.com | eda-lascuola@eataly.com | esv-guestrelations@eataly.com | esv-scuola@eataly.com | esv-events@eataly.com | elv.guestrelations@eataly.com | groupdining@parkmgm.com | elv.events@eataly.com | la-guestrelations@eataly.com | la.lascuola@eataly.com | la.donations@eataly.com | soho-guestrelations@eataly.com | esh-guestrelations@eataly.com | eav.guestrelations@eataly.com | eav.lascuola@eataly.com | eav.privatedining@eataly.com | eav.catering@eataly.com | ekp-guestrelations@eataly.com | ewp.guestrelations@eataly.com | ewp-scuola@eataly.com | wpb.privatedining@eataly.com | customerservice@eataly.com | elv.donations@eataly.com | la.events@eataly.com | ewp-guestrelations@eataly.com,,,Yes,found_subpage
Pecan Lodge,"2702 Main St, Dallas, TX 75226",https://pecanlodge.com,Yes,(214) 748-8900,,519.0,8.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,catering@pecanlodge.com,,,catering@pecanlodge.com,https://www.facebook.com/PecanLodge/,https://www.instagram.com/pecanlodge/,Yes,found_homepage
Koolys BBQ,"1219 E Illinois Ave, Dallas, TX 75216",https://koolysbbq.shop,Yes,(214) 779-4681,,517.0,1.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Texas BBQ Pit,"2910 S Beckley Ave Ste 100, Dallas, TX 75216",https://texasbbqpit.com,Yes,(945) 360-3044,,4.0,2.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,texasbbqpitdallas@gmail.com,,,texasbbqpitdallas@gmail.com,https://www.facebook.com/profile.php?id=61577914721949,https://www.instagram.com/texasbbqpit,Yes,found_homepage
BBQ DNA,"211 N Ervay St Ste 110, Dallas, TX 75201",https://bbq-dna.com,Yes,(214) 702-1388,,6.0,20.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,info@bbqdna.com,,,info@bbqdna.com,,,Yes,found_homepage
Smokey Blacks BBQ,"4248 S Fitzhugh Ave suite A, Dallas, TX 75210",https://smokeyblacks.com,Yes,(214) 463-1901,,4.0,2.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
T D's Barbecue,"3403 S Lancaster Rd, Dallas, TX 75216",https://visitdallas.com,Yes,(214) 372-9840,,281.0,1.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,accounting@visitdallas.com,,,accounting@visitdallas.com,https://www.facebook.com/visitdallas,https://www.instagram.com/visit_dallas/,Yes,found_subpage
SmokeCliff Texas Barbecue,"1424 Bonnie View Rd, Dallas, TX 75203",https://smokecliff.com,Yes,(214) 537-6545,,,,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,undercoveroven@gmail.com,filler@godaddy.com,,undercoveroven@gmail.com | filler@godaddy.com,,,Yes,found_homepage
Brisket Rules,"211 S Akard St, Dallas, TX 75202",https://brisketrules.com,Yes,(469) 796-9681,,6.0,5.0,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/110104288691644,https://www.instagram.com/brisketrules/,No,no_contact_found
Smokestack Bar & Grill,"921 W Commerce St Ste 128, Dallas, TX 75208",https://smokestackbarngrilltx.com,Yes,(469) 878-0062,,,,32.7848915,-96.9241037,BBQ restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Smokey John's,"1820 W Mockingbird Ln #18, Dallas, TX 75235",https://smokeyjohns.com,Yes,(214) 352-2752,,320.0,2.0,32.8215317,-96.9987625,BBQ restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
Strouderosa BBQ,"9090 Skillman St Suite 174a, Dallas, TX 75243",https://strouderosa.com,Yes,(469) 954-3333,,0.0,46.0,32.8973373,-96.8645724,BBQ restaurant,Food & Restaurant,75203,,,,,https://www.facebook.com/strouderosa/,https://www.instagram.com/strouderosa/,No,no_contact_found
Oak'd BBQ,"5500 Greenville Ave # 1300, Dallas, TX 75206",https://oakdbbq.com,Yes,(214) 242-8671,,129.0,2.0,32.8973373,-96.8645724,BBQ restaurant,Food & Restaurant,75203,,,,,,,No,no_contact_found
