name,address,website,phone_number,latitude,longitude,keyword,searched_zipcode,category
The+Club+At+One+Loudoun,"
44605 Russell Branch Pkwy, Ashburn, VA 20147","
1lna.com","
(703) 723-4011",39.0323681,-77.7874356,youth swimming programs,20166,
Lake+Audubon+Pool+%28Reston+Association%29,"
2070 Twin Branches Rd, Reston, VA 20190","
reston.org","
(703) 860-3080",38.9335309,-77.6145842,private swim lessons for kids,20166,
Mills+Recreation+Center,"
43895 Grottoes Dr, Ashburn, VA 20147","
ashburnvillage.org",,39.0459504,-77.7702885,aquatic center for kids,20166,
Kidz+Plaza+Playground,"
21670 Red Rum Dr #102, Ashburn, VA 20147","
kidzplazaplayground.com","
(571) 918-4039",39.0459504,-77.7702885,aquatic center for kids,20166,
Loudoun+Sports+Therapy+Center,"
21355 Ridgetop Cir #310, Sterling, VA 20166","
loudounsportstherapy.com","
(703) 450-4300",39.0452546,-77.770291,youth swim team,20166,
Arrowbrook+Centre,"
Horse Pen Road, Herndon, VA 20171","
arrowbrookcentre.com","
(703) 757-6533",39.0452546,-77.770291,youth swim team,20166,
Dick%27S+Sporting+Goods,"
24670 Dulles Landing Dr #100, Sterling, VA 20166","
stores.dickssportinggoods.com","
(571) 367-5120",39.0452546,-77.770291,youth swim team,20166,
Game+Camp+Nation,"
13460 Sunrise Valley Dr, Herndon, VA 20171","
gamecamp.com","
(888) 663-9633",39.0452546,-77.770291,youth swim team,20166,
Cassel%27S+Sports+And+Awards,"
4115 Pleasant Valley Rd, Chantilly, VA 20151","
casselsonline.com","
(703) 435-4446",39.0452546,-77.770291,youth swim team,20166,
Valley+Swimteam+Phoenix+Llc,"
200 Academy Dr, Front Royal, VA 22630",,"
(540) 465-9430",38.9229322,-78.4869289,youth swim team,20166,
Uplands+Pool+%28Reston+Association%29,"
11032 Ring Rd, Reston, VA 20190","
aquaticsconnect.com","
(703) 435-2586",38.9317024,-77.5783781,kids swimming lessons,20170,
Hunters+Woods+Pool+%28Reston+Association%29,"
2501 Reston Pkwy, Reston, VA 20191",,"
(703) 391-2187",38.9317024,-77.5783781,kids swimming lessons,20170,
Ridge+Heights+Pool+%28Reston+Association%29,"
11400 Ridge Heights Rd, Reston, VA 20191","
reston.org","
(703) 476-7084",38.9317024,-77.5783781,kids swimming lessons,20170,
Glade+Pool+%28Reston+Association%29,"
11550 Glade Dr, Reston, VA 20191",,"
(703) 476-5732",38.9317024,-77.5783781,kids swimming lessons,20170,
Tall+Oaks+Pool+%28Reston+Association%29,"
12025 N Shore Dr, Reston, VA 20190",,"
(703) 435-1072",38.9317024,-77.5783781,kids swimming lessons,20170,
Worldgate+Spa,"
13037 Worldgate Dr, Herndon, VA 20170","
worldgatespa.com","
(571) 210-1004",38.9317024,-77.5783781,kids swimming lessons,20170,
Lake+Thoreau+Pool+%28Reston+Association%29,"
2040 Upper Lake Dr, Reston, VA 20191",,,38.9317024,-77.5783781,kids swimming lessons,20170,
Life+Time,"
1757 Business Center Dr, Reston, VA 20190","
lifetime.life","
(571) 512-3500",38.9317024,-77.5783781,kids swimming lessons,20170,
Herndon+Parks+%26+Recreation+Department,"
814 Ferndale Ave Gym, Herndon, VA 20170","
herndon-va.gov","
(703) 787-7300",38.9317024,-77.5783781,kids swimming lessons,20170,
Monroe+Street+Studio,"
761 A Monroe St, Herndon, VA 20170","
monroestreetstudio.com","
(240) 885-9040",38.9317024,-77.5783781,kids swimming lessons,20170,
Reston+Community+Center+Lake+Anne,"
1609-A Washington Plaza N, Reston, VA 20190","
restoncommunitycenter.com","
(703) 476-4500",38.9317024,-77.5783781,kids swimming lessons,20170,
Claude+Moore+Park+Visitor+Center,"
21544 Old Vestals Gap Rd, Sterling, VA 20164","
loudoun.gov","
(571) 258-3700",38.9317024,-77.5783781,kids swimming lessons,20170,
Sierra,"
46301 Potomac Run Plaza, Sterling, VA 20164","
sierra.com","
(703) 421-7690",38.9317024,-77.5783781,kids swimming lessons,20170,
Onelife+Fitness+ +Reston,"
11445 Isaac Newton Square S, Reston, VA 20190","
onelifefitness.com","
(703) 904-7600",38.9317024,-77.5783781,kids swimming lessons,20170,
Town+Center+At+Sterling,"
21800 Towncenter Plz, Sterling, VA 20164","
towncenteratsterling.com","
(703) 442-4300",38.9317024,-77.5783781,kids swimming lessons,20170,
Heritage+Farm+Museum,"
21668 Heritage Farm Ln, Sterling, VA 20164","
heritagefarmmuseum.org","
(571) 258-3800",38.9317024,-77.5783781,kids swimming lessons,20170,
Kingstream+Community+Council,"
1430 Kingsvale Cir, Herndon, VA 20170","
kccherndon.org","
(703) 307-2965",38.9317024,-77.5783781,kids swimming lessons,20170,
Kohl%27S,"
21245 Signal Hill Plaza, Sterling, VA 20164","
kohls.com","
(703) 430-3487",38.9317024,-77.5783781,kids swimming lessons,20170,
Vida+ +Reston+Station,"
1800 Reston Row Plz, Reston, VA 20190","
vidafitness.com","
(703) 956-9036",38.9317024,-77.5783781,kids swimming lessons,20170,
Life+Champ+Martial+Arts+Of+Reston,"
11160 South Lakes Dr, Reston, VA 20191","
hellokarate.com","
(703) 860-5555",38.9317024,-77.5783781,kids swimming lessons,20170,
Hidden+Creek+Country+Club,"
1711 Clubhouse Rd, Reston, VA 20190","
hiddencreekcc.com","
(703) 437-5222",38.9317024,-77.5783781,kids swimming lessons,20170,
Adams+Radiant+Hearts+Academy,"
46903 Sugarland Rd, Sterling, VA 20164","
adamsrha.org","
(703) 964-9912",38.9317024,-77.5783781,kids swimming lessons,20170,
Herndon+High+School+Drama,"
700 Bennett St, Herndon, VA 20170","
herndondrama.org","
(703) 810-2200",38.9317024,-77.5783781,kids swimming lessons,20170,
Sterling+Park+Golf+Club,"
333 S Sterling Blvd, Sterling, VA 20164","
playsterlinggolf.com","
(703) 430-1400",38.9317024,-77.5783781,kids swimming lessons,20170,
La+Fitness,"
494 Elden St, Herndon, VA 20170","
lafitness.com","
(571) 500-5730",38.9317024,-77.5783781,kids swimming lessons,20170,
Loudoun+Ice+Centre,"
22149 Davis Dr #155, Sterling, VA 20164","
loudounice.com","
(703) 444-0600",39.002759,-77.7184849,indoor swim lessons for kids,20170,
Letswim+At+Hartland,"
41245 Hartland House Ln, Aldie, VA 20105","
letswim.com","
(703) 717-3411",38.966864,-77.8618601,indoor swim lessons for kids,20170,
Bready+Park,"
814 Ferndale Ave Gym, Herndon, VA 20170","
herndon-va.gov","
(703) 787-2114",38.9805589,-77.50083,swimming classes for kids,20170,
Lucky+Strike+Sterling,"
46940 Woodson Dr, Sterling, VA 20164","
luckystrikeent.com","
(571) 325-3067",38.9805589,-77.50083,swimming classes for kids,20170,
Lake+Newport+Kindercare,"
11875 Lake Newport Rd, Reston, VA 20194","
kindercare.com","
(703) 742-0494",38.9805589,-77.50083,swimming classes for kids,20170,
Lake+Fairfax+Park,"
1400 Lake Fairfax Dr, Reston, VA 20190","
fairfaxcounty.gov","
(703) 471-5414",38.9805589,-77.50083,swimming classes for kids,20170,
Reston+Town+Square+Park,"
11900 Market St, Reston, VA 20190",,"
(703) 579-6720",38.9805589,-77.50083,swimming classes for kids,20170,
True+Food+Kitchen,"
11901 Democracy Dr, Reston, VA 20190","
truefoodkitchen.com","
(571) 926-8251",38.9805589,-77.50083,swimming classes for kids,20170,
Gold%27S+Gym+ +Reston,"
11830 Sunrise Valley Dr, Reston, VA 20190","
goldsgymdcmetro.com","
(703) 435-3900",38.9805589,-77.50083,swimming classes for kids,20170,
Offenbachers+Home+Escapes,"
292 Sunset Park Dr, Herndon, VA 20170","
offenbachers.com","
(703) 467-1700",38.9805589,-77.50083,swimming classes for kids,20170,
Fox+Mill+Woods+Swim+%26+Tennis,"
2634A Black Fir Ct, Reston, VA 20191","
fmwst.com","
(703) 860-0628",38.980501,-77.5008302,youth swimming programs,20170,
Usta+Mid Atlantic+Foundation,"
620 Herndon Pkwy Suite 290, Herndon, VA 20170","
usta.com","
(703) 556-6120",38.980501,-77.5008302,youth swimming programs,20170,
Reston+Association,"
12001 Sunrise Valley Dr, Reston, VA 20191","
reston.org","
(703) 435-6530",38.980501,-77.5008302,youth swimming programs,20170,
Hutchison+Park,"
13209 Parcher Ave, Herndon, VA 20170",,,38.980501,-77.5008302,youth swimming programs,20170,
Great+Falls%2Fmclean+Youth+Rugby,"
9830 VA-193, Great Falls, VA 22066","
rugbyva.com","
(703) 216-5323",38.980501,-77.5008302,youth swimming programs,20170,
American+Lifeguard+Association,"
8300 Boone Blvd 5th floor, Vienna, VA 22182","
americanlifeguard.com","
(703) 761-6750",38.9171136,-77.3760406,water safety classes for kids,20170,
Hard+Work+Martial+Arts+ +A+501C3+Non Profit,"
47100 Community Plaza #120, Sterling, VA 20164","
hardworkma.com","
(571) 455-9071",39.0142606,-77.5181728,water safety classes for kids,20170,
"Aa+Driving+Academy,+Inc.","
1043 Sterling Rd #101, Herndon, VA 20170","
aadrivingacademy.net","
(703) 478-6800",39.0142606,-77.5181728,water safety classes for kids,20170,
Surf+Reston+ +Stand+Up+Paddleboarding+%28Sup%29,"
1050 Inlet Ct, Reston, VA 20190, Reston, VA 20191",,"
(571) 449-7530",39.0142606,-77.5181728,water safety classes for kids,20170,
Golf+Course+Island+Pool+%28Reston+Association%29,"
11301 Links Dr, Reston, VA 20190",,"
(703) 435-8397",39.0141447,-77.5181732,aquatic center for kids,20170,
Great+Falls+Crossings+Community,"
10850 Hunter Gate Way, Reston, VA 20194","
greatfallscrossing.org","
(703) 471-1149",39.0141447,-77.5181732,aquatic center for kids,20170,
Carpool,"
208 Elden St #100, Herndon, VA 20170","
carpoolweb.com","
(571) 203-7995",39.0141447,-77.5181732,aquatic center for kids,20170,
Runnymede+Park,"
195 Herndon Pkwy, Herndon, VA 20170","
herndon-va.gov","
(703) 435-6800",39.0140287,-77.5181736,learn to swim for kids,20170,
The+Gardner+School+Of+Herndon,"
2655 West Ox Rd, Herndon, VA 20171","
thegardnerschool.com","
(703) 657-6939",39.0140287,-77.5181736,learn to swim for kids,20170,
Lake+Anne,"
Reston, VA 20190",,,39.0140287,-77.5181736,learn to swim for kids,20170,
The+Closet,"
845 Station St, Herndon, VA 20170","
theclosetofgreaterherndon.org","
(703) 437-7652",39.0140287,-77.5181736,learn to swim for kids,20170,
Great+Falls+Pools+Llc,"
752 Walker Rd STE B, Great Falls, VA 22066","
greatfallspools.com","
(703) 250-5585",38.9965936,-77.4336163,youth swim team,20170,
Splash+Pad,"
12023 Town Square St, Reston, VA 20190",,,38.9583855,-77.5051597,youth swim team,20170,
Lake+Anne+Access+Point,"
1608-1618 Wiehle Ave, Reston, VA 20190","
reston.org","
(703) 435-6530",38.9583855,-77.5051597,youth swim team,20170,
Walker+Nature+Center,"
11450 Glade Dr, Reston, VA 20191","
reston.org","
(703) 476-9689",38.9569885,-77.5176083,swimming classes for kids,20171,
Rising+Stars+Day+School,"
3005 Dower House Dr, Herndon, VA 20171","
risingstarsdayschool.com","
(703) 264-9078",38.9568727,-77.5176087,water safety classes for kids,20171,
Capstone+Soccer+ +Loudoun,"
22821 Silverbrook Center Dr Suite 150A, Sterling, VA 20166","
capstonesoccer.com","
(703) 999-7878",38.9568727,-77.5176087,water safety classes for kids,20171,
Celebree+School+Of+Reston,"
11109 Sunset Hills Rd, Reston, VA 20190","
celebree.com","
(703) 349-3002",38.9568727,-77.5176087,water safety classes for kids,20171,
Shadowood+Pool+%28Reston+Association%29,"
2201 Springwood Dr, Reston, VA 20191","
reston.org","
(571) 751-6196",38.9567568,-77.5176091,aquatic center for kids,20171,
Century+Oaks+Community+Pool,"
2201 Springwood Dr, Reston, VA 20191","
reston.org","
(571) 751-6196",38.9567568,-77.5176091,aquatic center for kids,20171,
Cathy+Hudgins+Community+Center+At+Southgate,"
12125 Pinecrest Rd, Reston, VA 20191","
fairfaxcounty.gov","
(703) 860-0676",38.9567568,-77.5176091,aquatic center for kids,20171,
Arrowbrook+Centre+Park+Soccer+Field,"
2351 Field Point Rd, Herndon, VA 20171","
fairfaxcounty.gov","
(703) 324-8732",38.9539463,-77.9864839,kids swimming lessons,20172,
Elegant+Kitchen+And+Bath,"
2351 Field Point Rd, Herndon, VA 20171","
fairfaxcounty.gov","
(703) 763-4277",38.9539463,-77.9864839,kids swimming lessons,20172,
Reston+Tennis,"
2445 Centreville Rd STE 46, Herndon, VA 20171","
elegantkitchenbath.com","
(703) 763-4277",38.9539463,-77.9864839,kids swimming lessons,20172,
Herndon+High+School,"
700 Bennett St, Herndon, VA 20170","
herndonhs.fcps.edu","
(703) 810-2200",38.9539463,-77.9864839,kids swimming lessons,20172,
Worldgate+Centre,"
13025 Worldgate Dr, Herndon, VA 20170","
worldgatecentre.com","
(571) 382-1200",38.9520918,-77.9864906,swimming classes for kids,20172,
Karter+School+Of+Cascades,"
21290 Springlake Ct, Sterling, VA 20166","
karterschools.com","
(703) 430-8657",38.9502373,-77.9864972,water safety classes for kids,20172,
Green+Lizard+Cycling,"
21290 Springlake Ct, Sterling, VA 20166","
karterschools.com","
(703) 430-8657",38.9502373,-77.9864972,water safety classes for kids,20172,
Lice+Clinics+Of+America+ +Herndon,"
429A Carlisle Dr, Herndon, VA 20170","
liceclinicsofamerica.com","
(703) 686-5197",38.9502373,-77.9864972,water safety classes for kids,20172,
Stringfellow+Road+Kindercare,"
429A Carlisle Dr, Herndon, VA 20170","
liceclinicsofamerica.com","
(703) 686-5197",38.9502373,-77.9864972,water safety classes for kids,20172,
British+Swim+School+Of+North+Washington+D.C.+ +Capital+Suburbs,,"
britishswimschool.com","
(202) 988-3825",38.9354366,-77.6254462,water safety classes for kids,20172,
Target,"
12197 Sunset Hills Rd, Reston, VA 20190","
target.com","
(703) 478-0770",38.9550077,-77.9465657,private swim lessons for kids,20172,
Lake+Anna+Swim+Company,,"
lakeannaswimcompany.com","
(540) 967-8044",38.0825345,-78.4153122,private swim lessons for kids,20172,
Everythingswim,,"
everythingswimco.lpages.co","
(202) 827-6571",38.8938062,-77.5912548,private swim lessons for kids,20172,
Dmv+Young+Swimmers,,"
instagram.com",,38.8938062,-77.5912548,private swim lessons for kids,20172,
Ocean+Dunes+Waterpark,"
6060 Wilson Blvd, Arlington, VA 22205","
novaparks.com","
(703) 534-3437",38.8704611,-77.2880673,aquatic center for kids,20172,
Chandon+Dog+Park,"
0161 19 D1, Herndon, VA 20170","
fairfaxcounty.gov","
(703) 324-8680",38.9597156,-77.975201,learn to swim for kids,20172,
Goodwill+Of+Greater+Washington+Retail+Store,"
2421 Centreville Rd, Herndon, VA 20171","
dcgoodwill.org","
(571) 346-1046",38.9597156,-77.975201,learn to swim for kids,20172,
Bukaride,,,,38.9597156,-77.975201,learn to swim for kids,20172,
Kids+First+Swim+School+ +Springfield,"
5238 Port Royal Rd, Springfield, VA 22151","
kidsfirstnova.com","
(703) 321-7946",38.808803,-77.2941088,private swim lessons for kids,20190,
Allegro+Pools+Llc,"
10130 Colvin Run Rd, Great Falls, VA 22066","
allegropools.com","
(703) 994-5572",38.9856504,-77.4846078,youth swim team,20190,
Kennedy+Shriver+Aquatic+Center,"
5900 Executive Blvd, Rockville, MD 20852","
montgomerycountymd.gov","
(240) 777-8070",39.0463103,-77.1906812,aquatic center for kids,20192,
Lake+Anne+Recreation+Area,"
11301 N Shore Dr, Reston, VA 20190","
reston.org","
(703) 435-6530",38.9654137,-77.4635366,aquatic center for kids,20194,
Kent+Gardens+Recreation+Club,"
1906 Westmoreland St, McLean, VA 22101","
kentgardens.org","
(703) 893-7573",38.9135701,-77.3216265,youth swim team,20194,
Lifespa,"
1757 Business Center Dr, Reston, VA 20190","
my.lifetime.life","
(571) 512-3524",38.9768321,-77.4590636,kids swimming lessons,20195,
J+Harbor+Park+At+North+Point+Apartments,"
11410 Esplanade Dr, Reston, VA 20194","
jharborparkapartments.com","
(571) 366-3064",38.9768321,-77.4590636,kids swimming lessons,20195,
Waterside+At+Reston+Apartments,"
12016 Waterside View Dr, Reston, VA 20194","
watersideaptsreston.com","
(703) 478-0640",38.9768321,-77.4590636,kids swimming lessons,20195,
Makers+Union,"
1811 Library St, Reston, VA 20190","
makersunionpub.com","
(571) 313-0272",38.9768321,-77.4590636,kids swimming lessons,20195,
Tisseront+Orthodontics,"
1811 Library St, Reston, VA 20190","
makersunionpub.com","
(571) 313-0272",38.9768321,-77.4590636,kids swimming lessons,20195,
Avalon+Reston+Landing,"
12000 Cameron Pond Dr, Reston, VA 20194","
avaloncommunities.com","
(571) 346-7288",38.9768321,-77.4590636,kids swimming lessons,20195,
Weaquatics,"
Chinquapin Park Recreation Center, 3210 King St, Alexandria, VA 22302","
weaquatics.com","
(202) 656-8423",38.823182,-77.1554228,water safety classes for kids,20195,
Roosevelt+Aquatic+Center,"
4301 13th St NW, Washington, DC 20011","
dpr.dc.gov","
(202) 730-0583",38.8228274,-77.2790338,aquatic center for kids,20195,
Langley+Swim+And+Tennis+Club,"
728 Live Oak Dr, McLean, VA 22101","
langleyclub.org","
(571) 318-9731",38.961298,-77.3348948,youth swim team,20195,
Highlands+Swim+%26+Tennis+Club,"
728 Live Oak Dr, McLean, VA 22101","
langleyclub.org","
(571) 318-9731",38.961298,-77.3348948,youth swim team,20195,
Chesterbrook+Swim+%26+Tennis+Club,"
728 Live Oak Dr, McLean, VA 22101","
langleyclub.org","
(571) 318-9731",38.961298,-77.3348948,youth swim team,20195,
Letswim+At+Lansdowne+Potomac+Club+Pool,"
1812 Kirby Rd, McLean, VA 22101","
chesterbrookclub.com","
(703) 356-4471",38.961298,-77.3348948,youth swim team,20195,
Fins+Swimming,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
Weaquatics,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
Hudson+Valley+Swim+Quince+Orchard,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
Ann%27S+Aquatics,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
Stone+Ridge+Aquatic+Center,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
Rockville+Swim+%26+Fitness+Center,"
Swim Club, Rockville, MD 20852","
finsswimming.com","
(301) 841-6099",38.9317024,-77.4695456,kids swimming lessons,20196,
West+Laurel+Swim+Club,"
9101 Rockville Pike, Bethesda, MD 20814","
stoneridgeschool.org","
(301) 657-4322",38.9317024,-77.4695456,kids swimming lessons,20196,
Swimming+Lessons+%2F+Private+Mobile+Instructor+Washington+Dc,"
9101 Rockville Pike, Bethesda, MD 20814","
stoneridgeschool.org","
(301) 657-4322",38.9317024,-77.4695456,kids swimming lessons,20196,
Select+Swim+Academy,"
9101 Rockville Pike, Bethesda, MD 20814","
stoneridgeschool.org","
(301) 657-4322",38.9317024,-77.4695456,kids swimming lessons,20196,
Knights+Of+Columbus+Swimming+Pool,,,,38.9310072,-77.4695481,youth swimming programs,20196,
Weaquatics+Swim+Lessons+ +Trinity,,,,38.9307754,-77.4695489,water safety classes for kids,20196,
Wilson+Aquatic+Center,,,,38.9263402,-77.2936487,aquatic center for kids,20196,
Glen+Forest+Community+Pool,"
4551 Fort Dr NW, Washington, DC 20016","
dpr.dc.gov","
(202) 730-0583",38.9263402,-77.2936487,aquatic center for kids,20196,
Fairland+Sports+And+Aquatics+Complex,"
4551 Fort Dr NW, Washington, DC 20016","
dpr.dc.gov","
(202) 730-0583",38.9263402,-77.2936487,aquatic center for kids,20196,
Dowden+Terrace+Recreation,"
4551 Fort Dr NW, Washington, DC 20016","
dpr.dc.gov","
(202) 730-0583",38.9263402,-77.2936487,aquatic center for kids,20196,
Cardinal+Hill+Swim+And+Racquet+Club,"
9117 Westerholme Way, Vienna, VA 22182","
chsrc.com","
(703) 938-0858",38.9210055,-77.5515358,swim academy for kids,20196,
Bannockburn+Swimming+Club+Inc,"
6513 Laverock Ln, Bethesda, MD 20817","
bannockburnpool.org","
(301) 229-6876",38.9205421,-77.5515375,youth swim team,20196,
Providence+Rec+Center,,,,38.8361995,-77.2940286,kids swimming lessons,22003,
Holmes+Run+Acres+Recreation+Association,"
7525 Marc Dr, Falls Church, VA 22042","
fairfaxcounty.gov","
(703) 698-1351",38.8361995,-77.2940286,kids swimming lessons,22003,
Wakefield+Chapel+Recreation+Association+Pool,"
7525 Marc Dr, Falls Church, VA 22042","
fairfaxcounty.gov","
(703) 698-1351",38.8361995,-77.2940286,kids swimming lessons,22003,
Camelot+Community+Club,"
7525 Marc Dr, Falls Church, VA 22042","
fairfaxcounty.gov","
(703) 698-1351",38.8230494,-77.3780656,kids swimming lessons,22003,
Audrey+Moore+Rec+Center,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8230494,-77.3780656,kids swimming lessons,22003,
Broyhill+Crest+Recreation+Club,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8230494,-77.3780656,kids swimming lessons,22003,
Lee Graham+Swimming+Pool,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8230494,-77.3780656,kids swimming lessons,22003,
Sleepy+Hollow+Recreation+Association,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8230494,-77.3780656,kids swimming lessons,22003,
Lincolnia+Park+Recreational+Club,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8142134,-77.3056312,kids swimming lessons,22003,
Parklawn+Pool,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8142134,-77.3056312,kids swimming lessons,22003,
Mantua+Hills+Swim+Club,"
4627 Holborn Ave, Annandale, VA 22003","
wakefieldchapelrec.org","
(703) 323-8303",38.8142134,-77.3056312,kids swimming lessons,22003,
Ravensworth+Farm+Swim+And+Racquet+Club,"
6011 Crater Pl, Alexandria, VA 22312","
parklawnpool.org","
(571) 447-9461",38.8142134,-77.3056312,kids swimming lessons,22003,
Rutherford+Area+Swim+Club,"
6011 Crater Pl, Alexandria, VA 22312","
parklawnpool.org","
(571) 447-9461",38.8142134,-77.3056312,kids swimming lessons,22003,
Sleepy+Hollow+Bath+%26+Racquet+%28Shbr%29,"
6011 Crater Pl, Alexandria, VA 22312","
parklawnpool.org","
(571) 447-9461",38.8142134,-77.3056312,kids swimming lessons,22003,
Danbury+Forest+Community+Pool,"
6011 Crater Pl, Alexandria, VA 22312","
parklawnpool.org","
(571) 447-9461",38.8142134,-77.3056312,kids swimming lessons,22003,
Aquatic+Adventures+Scuba+Academy,"
3516 Sleepy Hollow Rd, Falls Church, VA 22044","
shbr.org","
(703) 241-9731",38.8142134,-77.3056312,kids swimming lessons,22003,
William+Ramsay+Recreation+Center,"
3516 Sleepy Hollow Rd, Falls Church, VA 22044","
shbr.org","
(703) 241-9731",38.8142134,-77.3056312,kids swimming lessons,22003,
Vienna+Woods+Swim+%26+Tennis+Club,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8142134,-77.3056312,kids swimming lessons,22003,
"Poplar+Heights+Recreation+Association,+A+Swim+And+Tennis+Club","
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8142134,-77.3056312,kids swimming lessons,22003,
Springboard+Pool,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
Dominion+Hills+Area+Recreation,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
Pozez+Jcc+Early+Childhood+Learning+Center,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
Kidstrong+Fairfax,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
Millennium+Pool+Management+Llc+%E2%80%93+Swimming+Pool+Management,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
Congressional+Camp,"
129 Harmony Dr SW, Vienna, VA 22180","
viennawoods.org","
(703) 938-4218",38.8902778,-77.3986359,kids swimming lessons,22003,
"Super,+Awesome+%26+Amazing","
5554 Port Royal Rd Suite 204, Springfield, VA 22151","
mpmpools.com","
(571) 237-7135",38.8902778,-77.3986359,kids swimming lessons,22003,
Onelife+Fitness+ +Falls+Church,"
5554 Port Royal Rd Suite 204, Springfield, VA 22151","
mpmpools.com","
(571) 237-7135",38.8902778,-77.3986359,kids swimming lessons,22003,
Leis+Center,"
5554 Port Royal Rd Suite 204, Springfield, VA 22151","
mpmpools.com","
(571) 237-7135",38.8902778,-77.3986359,kids swimming lessons,22003,
Jazzie+Pools+Spas+%26+Fitness,"
900 S Washington St, Falls Church, VA 22046","
jazziepools.net","
(703) 532-0242",38.8902199,-77.3986361,indoor swim lessons for kids,22003,
Patrick+Henry+Recreation+Center,"
4653 Taney Ave, Alexandria, VA 22304","
alexandriava.gov","
(703) 746-5557",38.8174608,-77.2569457,indoor swim lessons for kids,22003,
Swimmingly+Yours+Inc,"
4653 Taney Ave, Alexandria, VA 22304","
alexandriava.gov","
(703) 746-5557",38.8174608,-77.2569457,indoor swim lessons for kids,22003,
Fairfax+Ice+Arena,,,,38.8174029,-77.2569459,swimming classes for kids,22003,
Fairfax+Sportsplex,"
6800 Commercial Dr, Springfield, VA 22151","
fairfaxsportsplex.com","
(703) 750-9521",38.8011111,-77.3230845,swimming classes for kids,22003,
City+Of+Falls+Church+Community+Center,,,,38.8010532,-77.3230847,youth swimming programs,22003,
Capital+Water+Polo,"
223 Little Falls St, Falls Church, VA 22046","
fallschurchva.gov","
(703) 248-5077",38.8010532,-77.3230847,youth swimming programs,22003,
Go+West+Tennis,"
3538 Sleepy Hollow Rd, Falls Church, VA 22041","
gowesttennis.com","
(917) 696-6219",38.8010532,-77.3230847,youth swimming programs,22003,
Jolly+Yolly+Kids+Indoor+Playground,"
11001 Main St suite d 2nd floor, Fairfax, VA 22030","
jollyyollykids.com","
(703) 259-1166",38.8519515,-77.4679642,water safety classes for kids,22003,
Sky+Zone+Trampoline+Park,"
11001 Main St suite d 2nd floor, Fairfax, VA 22030","
jollyyollykids.com","
(703) 259-1166",38.8519515,-77.4679642,water safety classes for kids,22003,
Haven+Grappling+Academy,"
11001 Main St suite d 2nd floor, Fairfax, VA 22030","
jollyyollykids.com","
(703) 259-1166",38.8519515,-77.4679642,water safety classes for kids,22003,
My+Baby+Steps+Academy+Little+River+Turn+Pike,"
11001 Main St suite d 2nd floor, Fairfax, VA 22030","
jollyyollykids.com","
(703) 259-1166",38.8717123,-77.3754656,water safety classes for kids,22003,
Onelife+Fitness+ +Skyline,,,,38.8716544,-77.3754658,private swim lessons for kids,22003,
Ymca+Alexandria,,,,38.8716544,-77.3754658,private swim lessons for kids,22003,
The+Timbers+Community+Pool,"
6011 Timber Hollow Ln, West Springfield, VA 22152","
timbers-hoa.org",,38.8715965,-77.375466,aquatic center for kids,22003,
Parkfairfax+Pool+A,"
6011 Timber Hollow Ln, West Springfield, VA 22152","
timbers-hoa.org",,38.8715965,-77.375466,aquatic center for kids,22003,
Upton+Hill+Regional+Park,"
6011 Timber Hollow Ln, West Springfield, VA 22152","
timbers-hoa.org",,38.8715965,-77.375466,aquatic center for kids,22003,
